station;sample_date;NH4;as;ca;cl;doc;f;hard_tot;k;alk;cu;cond;mg;mn;na;ni;no3_n;o2;o2_sat;n_tot;so4;wa_temp;zn;ph;latitude;longitude;type;constr_year;bedrock_geology;surface_elev_masl;wl_elev_masl
F_1098;2007-02-19;;;;15.1;;0.276;;;;;485.0;;;;;0.31;2.5;25.1;;44.5;14.5;;7.55;47.534634532050305;7.605577774998236;Bohrungen verrohrt (kassiert);1972.0;Tüllinger Süsswasserkalke;285.54;274.57
F_1098;2007-05-30;;;;39.3;;0.227;;;;;625.0;;;;;0.2;1.9;20.1;;45.2;15.1;;7.54;47.534634532050305;7.605577774998236;Bohrungen verrohrt (kassiert);1972.0;Tüllinger Süsswasserkalke;285.54;274.57
F_1098;2007-08-08;;;116.0;48.0;0.68;0.176;20.0;2.6;282.1406;;1240.0;15.3;;18.0;;0.56;3.1;31.8;0.54;48.6;15.0;37.0;7.31;47.534634532050305;7.605577774998236;Bohrungen verrohrt (kassiert);1972.0;Tüllinger Süsswasserkalke;285.54;274.57
F_1111;1996-11-14;;;106.0;51.5;0.7;0.17;21.6;5.0;264.2836;;829.0;19.0;;23.3;;12.2;10.0;98.2;;77.7;14.5;;7.67;47.53892060689241;7.602674539644802;Bohrungen verrohrt (ø >= 200mm);;Oligozän;283.16;
F_1111;2001-06-26;;;;61.5;1.5;0.117;23.5;;269.6407;;917.0;;;;;12.2;8.45;88.5;;83.7;16.5;;7.44;47.53892060689241;7.602674539644802;Bohrungen verrohrt (ø >= 200mm);;Oligozän;283.16;
F_1111;2006-06-26;;;;59.4;0.83;0.184;21.0;;237.4981;;801.0;;;;;7.88;8.98;88.0;7.5;68.6;14.4;;7.12;47.53892060689241;7.602674539644802;Bohrungen verrohrt (ø >= 200mm);;Oligozän;283.16;
F_1111;2016-04-18;;0.5;96.2;61.0;0.53;0.135;19.0;5.5;248.2123;;780.0;19.7;7.2;25.0;;5.34;1.04;11.1;5.8;60.8;16.4;;7.77;47.53892060689241;7.602674539644802;Bohrungen verrohrt (ø >= 200mm);;Oligozän;283.16;
F_1111;2021-06-07;;1.78;102.0;44.2;0.68;0.144;;5.5;248.2123;0.82;750.0;17.0;;20.0;;6.77;9.02;94.1;7.4;56.1;16.3;;7.34;47.53892060689241;7.602674539644802;Bohrungen verrohrt (ø >= 200mm);;Oligozän;283.16;
F_1116;1998-09-03;;;;;;;;;;;;;;;;;;;;;;3.8;;47.56989134909864;7.579445226806465;Bohrungen verrohrt (ø >= 200mm);1932.0;Oligozän;257.3;244.43
F_1116;2001-06-01;;;112.0;32.9;0.6;0.148;;;;;;15.7;;25.5;;11.9;;;;91.8;;;7.22;47.56989134909864;7.579445226806465;Bohrungen verrohrt (ø >= 200mm);1932.0;Oligozän;257.3;244.43
F_1116;2001-12-07;;;124.0;25.5;0.5;0.149;;4.0;;;895.0;16.5;;28.4;;10.1;;;;64.3;;;7.38;47.56989134909864;7.579445226806465;Bohrungen verrohrt (ø >= 200mm);1932.0;Oligozän;257.3;244.43
F_1119;1993-10-12;;;103.0;19.8;0.9;0.15;17.7;2.6;239.28379999999999;;604.0;5.2;;10.2;;7.43;9.5;;;36.9;;;7.35;47.541516541013614;7.62181597569145;Bohrungen verrohrt (kassiert);;Unbekannt;258.26;253.5
F_1119;1996-11-14;;;86.8;13.8;1.1;0.11;15.5;2.4;235.71239999999997;;540.0;5.3;;9.4;;5.3;8.4;81.2;;24.9;13.8;;7.28;47.541516541013614;7.62181597569145;Bohrungen verrohrt (kassiert);;Unbekannt;258.26;253.5
F_1119;2001-06-27;;;;20.4;0.8;0.065;15.8;;223.21249999999998;;590.0;;;;;6.25;7.34;83.0;;39.2;13.6;;7.24;47.541516541013614;7.62181597569145;Bohrungen verrohrt (kassiert);;Unbekannt;258.26;253.5
F_1132;1993-10-12;;;143.0;55.8;0.8;0.571;27.1;0.68;317.8546;;873.0;20.1;;7.4;;9.34;9.4;;;63.2;;;7.21;47.540249627985055;7.597081490184068;Bohrungen verrohrt (ø >= 200mm);1966.0;Cyrenenmergel;283.25;273.45
F_1132;1996-11-13;;;136.0;62.1;0.6;0.09;27.1;0.6;333.92589999999996;;880.0;21.2;;8.4;;8.8;9.3;90.4;;62.2;14.0;;7.36;47.540249627985055;7.597081490184068;Bohrungen verrohrt (ø >= 200mm);1966.0;Cyrenenmergel;283.25;273.45
F_1132;2001-06-26;;;;75.1;0.6;0.123;27.7;;312.4975;;966.0;;;;;9.0;9.38;107.0;;70.3;14.4;;7.35;47.540249627985055;7.597081490184068;Bohrungen verrohrt (ø >= 200mm);1966.0;Cyrenenmergel;283.25;273.45
F_1132;2006-06-23;;;;75.7;0.62;0.144;25.3;;291.0691;;929.0;;;;;7.46;8.84;88.4;7.1;69.4;15.3;;7.21;47.540249627985055;7.597081490184068;Bohrungen verrohrt (ø >= 200mm);1966.0;Cyrenenmergel;283.25;273.45
F_1132;2016-04-18;;;139.0;74.9;0.46;0.124;24.0;1.2;294.6405;0.5;915.0;19.0;2.5;25.0;0.8;5.43;9.1;92.7;5.9;66.3;14.9;;7.25;47.540249627985055;7.597081490184068;Bohrungen verrohrt (ø >= 200mm);1966.0;Cyrenenmergel;283.25;273.45
F_1132;2021-06-09;;;126.0;58.5;0.51;0.15;;1.0;285.712;;828.0;18.0;;18.0;0.64;4.09;9.13;92.7;4.8;66.6;14.8;;6.97;47.540249627985055;7.597081490184068;Bohrungen verrohrt (ø >= 200mm);1966.0;Cyrenenmergel;283.25;273.45
F_1160;1996-11-13;;;125.0;56.2;0.7;0.15;24.6;4.7;299.9976;;893.0;18.6;;21.1;;10.9;9.1;94.9;;77.3;17.3;;7.46;47.544730866916204;7.595354707668329;Bohrungen verrohrt (ø >= 200mm);1975.0;Cyrenenmergel;280.31;265.11
F_1160;2001-06-26;;;;51.6;2.9;0.165;22.0;;285.712;;861.0;;;;;8.53;7.66;97.0;;72.2;17.9;;7.36;47.544730866916204;7.595354707668329;Bohrungen verrohrt (ø >= 200mm);1975.0;Cyrenenmergel;280.31;265.11
F_1160;2006-06-21;;;;51.0;0.69;0.2;20.3;;255.3551;;783.0;;;;;6.77;8.76;92.9;6.5;59.9;18.1;;7.31;47.544730866916204;7.595354707668329;Bohrungen verrohrt (ø >= 200mm);1975.0;Cyrenenmergel;280.31;265.11
F_1160;2016-04-18;;1.1;105.0;47.5;0.62;0.173;17.8;3.8;242.8552;;706.0;13.5;;20.0;;4.34;8.89;96.8;4.7;52.1;18.1;;7.45;47.544730866916204;7.595354707668329;Bohrungen verrohrt (ø >= 200mm);1975.0;Cyrenenmergel;280.31;265.11
F_1160;2016-08-18;;1.1;108.0;47.7;0.75;0.156;19.0;3.9;260.7122;;756.0;15.1;;21.0;;5.46;8.82;95.8;5.3;52.9;17.6;;7.36;47.544730866916204;7.595354707668329;Bohrungen verrohrt (ø >= 200mm);1975.0;Cyrenenmergel;280.31;265.11
F_1160;2021-06-07;;;108.0;44.4;0.63;0.175;;3.7;258.9265;;746.0;14.5;;21.0;;5.07;8.8;95.7;5.5;55.4;18.3;;7.37;47.544730866916204;7.595354707668329;Bohrungen verrohrt (ø >= 200mm);1975.0;Cyrenenmergel;280.31;265.11
F_1161;1996-04-23;;;25.1;24.8;1.7;0.17;5.8;5.4;103.5706;;285.0;6.5;;19.0;;;5.7;60.2;;9.7;17.9;;8.25;47.56104044045981;7.59518985340109;Bohrungen verrohrt (ø >= 200mm);1899.0;Oligozän;255.64;246.96
F_1161;2001-06-27;;;;25.7;0.5;0.109;9.0;;135.7132;;424.0;;;;;1.17;0.74;7.7;;41.4;12.8;;7.89;47.56104044045981;7.59518985340109;Bohrungen verrohrt (ø >= 200mm);1899.0;Oligozän;255.64;246.96
F_1161;2006-06-21;;;;14.9;1.7;0.194;6.9;;92.8564;;325.0;;;;;;1.43;13.6;0.27;44.1;13.0;;7.9;47.56104044045981;7.59518985340109;Bohrungen verrohrt (ø >= 200mm);1899.0;Oligozän;255.64;246.96
F_1161;2021-06-03;;;29.5;38.2;0.53;0.091;;5.1;101.07062;2.8;316.0;6.5;;16.0;;;3.11;32.8;;6.1;16.9;;7.32;47.56104044045981;7.59518985340109;Bohrungen verrohrt (ø >= 200mm);1899.0;Oligozän;255.64;246.96
F_1196;1993-10-14;;;87.4;14.9;3.3;0.23;16.5;4.4;276.7835;;604.0;10.4;;16.6;;;0.4;;;33.2;16.4;;7.48;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;1994-10-26;;;57.0;8.5;1.4;0.16;10.0;3.2;176.60573;;349.0;7.2;;8.2;;;0.4;4.3;;8.9;18.3;;7.71;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;1995-11-10;;;88.2;12.0;2.3;0.33;15.0;4.3;267.855;;543.0;10.7;;14.3;;;0.8;7.9;;;15.1;;7.86;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;1996-10-23;;;84.4;16.1;3.0;0.346;15.6;4.7;289.2834;;541.0;10.4;;17.8;;;0.6;5.9;;;14.7;;7.64;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;1997-10-29;;;89.5;17.2;2.2;0.056;16.5;4.9;294.6405;;592.0;11.0;;57.2;;;0.5;5.0;;;14.9;20.2;7.6;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;1998-11-04;;;80.0;15.4;2.2;0.249;13.8;3.0;255.3551;;507.0;9.3;;16.3;;0.41;1.5;14.3;;8.1;13.0;1010.0;8.21;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;1999-11-17;;;77.7;18.7;2.4;0.256;16.3;4.2;285.712;;576.0;10.2;;16.4;;;1.0;9.8;;;14.2;3.9;7.54;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2000-10-03;;;82.9;14.2;2.0;;14.8;4.0;274.9978;;531.0;9.6;;15.2;;;2.0;19.1;;;13.2;43.8;7.49;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2001-09-26;;;50.8;13.9;1.7;0.359;15.6;3.1;269.6407;;531.0;8.4;;14.4;;;0.66;6.0;;;14.1;3.3;7.56;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2002-07-03;;;79.9;14.0;1.9;0.358;13.7;3.2;262.49789999999996;;524.0;8.5;;13.7;;;0.63;6.0;;;13.9;23.6;7.54;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2003-01-20;;;;;;;;;;;375.0;;;;;;0.47;;;;;;7.66;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2003-08-18;;;60.7;8.8;1.2;0.378;10.1;3.0;191.0699;;386.0;6.4;;9.3;;;0.45;4.5;;;15.3;9.0;7.63;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2004-08-03;;;65.6;11.9;1.4;0.265;11.2;3.55;208.9269;;435.0;6.7;;10.0;;;1.72;16.8;;;14.3;40.0;7.64;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2004-09-23;;;;;;;;;;;396.0;;;;;;;;;;;;;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2005-08-17;;;60.1;12.7;1.4;0.356;10.0;3.1;185.7128;;380.0;5.8;;9.6;;;0.3;3.1;;;14.4;14.0;7.43;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2006-09-04;;;69.3;19.9;1.5;0.291;11.8;3.3;207.1412;;461.0;6.6;;10.8;;;3.2;32.5;0.29;;14.7;63.0;7.47;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2007-08-08;;;73.5;9.1;1.8;0.073;12.1;3.5;228.5696;;476.0;6.7;;14.0;;0.34;2.2;23.2;;15.3;15.0;33.0;7.59;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2008-08-04;;;69.0;12.5;1.6;0.312;11.7;3.1;214.284;0.94;438.0;6.5;380.0;11.0;1.1;;0.2;2.4;0.27;;14.2;;7.29;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2009-05-27;;;65.0;12.8;1.0;0.323;10.9;3.0;208.9269;0.5;438.0;6.3;350.0;11.0;;;2.3;22.9;0.31;;13.1;;7.6;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2016-05-23;;;68.0;18.9;0.95;0.242;10.9;3.1;203.5698;;470.0;6.0;289.0;12.0;;;0.16;2.0;;3.1;14.0;;7.52;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2017-05-03;;;63.0;16.3;1.0;0.247;10.3;2.7;194.6413;;417.0;5.0;250.0;10.0;;;;;;4.7;13.5;;7.36;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2018-05-30;;;54.4;15.3;1.1;0.261;9.22;3.1;192.8556;;392.0;6.6;280.0;16.0;;;0.1;1.0;;3.2;14.7;;7.71;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2019-05-22;;;52.0;16.2;0.97;0.267;8.75;2.6;168.03437;;373.0;5.2;203.0;11.0;;;;;;;13.9;;7.61;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2020-05-06;0.096;;47.1;11.6;0.88;0.236;8.06;2.9;161.78442;;342.0;5.5;230.0;12.0;;;;;;3.4;13.9;;7.7;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2021-04-28;0.12;;57.2;15.4;0.88;0.263;;2.7;182.14139999999998;;407.0;5.3;;12.0;0.77;;;;;3.3;13.7;;7.48;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1196;2022-05-18;0.12;;50.7;13.3;0.81;0.244;9.07;2.62;174.46289;;368.0;5.6;203.0;11.2;;;0.16;1.6;;2.7;13.5;;7.67;47.58194895867985;7.586797114601894;Bohrungen verrohrt (ø >= 200mm);1975.0;Meletta-Schichten;248.65;
F_1197;2001-06-15;;;;12.9;1.1;0.276;13.0;;201.7841;;479.0;;;;;1.89;0.72;7.0;;37.0;13.5;;7.43;47.581499480199554;7.586636360384018;Bohrungen verrohrt (ø >= 200mm);1975.0;Tertiär;248.6;244.64
F_1197;2003-01-20;;;;;;;;;;;388.0;;;;;;2.86;26.5;;;;;7.46;47.581499480199554;7.586636360384018;Bohrungen verrohrt (ø >= 200mm);1975.0;Tertiär;248.6;244.64
F_1197;2006-06-22;;;;17.3;1.9;0.282;12.9;;212.4983;;464.0;;;;;0.62;0.91;8.7;0.73;17.2;13.2;;7.2;47.581499480199554;7.586636360384018;Bohrungen verrohrt (ø >= 200mm);1975.0;Tertiär;248.6;244.64
F_1197;2016-04-18;;1.8;62.1;14.4;0.66;0.321;9.94;2.9;187.49849999999998;;410.0;5.6;120.0;9.7;;;;;;6.5;14.7;;7.63;47.581499480199554;7.586636360384018;Bohrungen verrohrt (ø >= 200mm);1975.0;Tertiär;248.6;244.64
F_1197;2021-06-09;;1.9;54.4;14.2;0.66;0.266;;2.6;164.82011;1.48;374.0;5.3;;10.0;;0.36;0.22;2.2;0.41;12.8;13.7;;7.21;47.581499480199554;7.586636360384018;Bohrungen verrohrt (ø >= 200mm);1975.0;Tertiär;248.6;244.64
F_1203;1993-07-19;;;114.0;30.7;0.6;0.5;21.8;7.2;282.1406;;741.0;18.8;;18.2;;8.3;8.6;;;71.1;;206.0;7.35;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1993-10-11;;;124.0;31.0;0.6;0.128;22.5;8.0;292.85479999999995;;783.0;19.4;;16.8;;8.13;8.5;;;70.8;;1240.0;7.6;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1994-02-28;;;126.0;33.2;0.6;0.07;22.6;7.5;344.6401;;805.0;19.7;;17.2;;8.6;8.2;80.0;;69.8;14.0;2200.0;7.31;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1994-04-26;;;115.0;31.4;1.1;0.1;22.7;8.85;298.21189999999996;;800.0;17.7;;15.7;;8.2;8.7;85.5;;66.8;14.5;889.0;7.45;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1994-07-25;;;132.0;27.2;0.8;0.15;23.1;6.4;294.6405;;768.0;22.8;;17.1;;6.95;7.5;76.0;;60.1;15.0;810.0;7.13;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1994-10-24;;;132.0;32.4;0.7;0.34;22.3;7.7;301.78329999999994;;805.0;22.0;;16.6;;8.2;8.1;78.0;;68.8;13.8;1580.0;7.19;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1995-03-07;;;121.0;28.6;0.5;0.118;23.0;7.07;296.4262;;772.0;18.4;;14.9;;8.9;8.7;81.4;;72.4;12.3;135.0;7.34;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1995-05-09;;;149.0;27.7;0.6;0.21;22.1;12.9;303.56899999999996;;776.0;24.5;;20.1;;7.68;8.3;78.0;;66.3;12.5;755.0;7.14;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1995-07-04;;;118.0;25.7;0.8;0.2;22.0;6.9;301.78329999999994;;776.0;17.7;;15.1;;7.35;7.1;68.3;;65.7;13.5;1150.0;7.22;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1995-11-07;;;106.0;19.6;0.7;0.25;19.6;6.2;278.56919999999997;;705.0;17.9;;14.0;;5.7;8.7;83.4;;53.5;13.4;480.0;7.27;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1996-03-05;;;94.5;17.2;0.5;0.22;17.9;6.6;260.7122;;631.0;15.0;;14.4;;4.35;8.8;82.7;;49.4;12.5;331.0;7.49;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1996-05-07;;;90.9;12.8;0.5;0.278;16.9;7.2;249.998;;602.0;15.0;;13.0;;4.34;9.3;88.6;;46.5;13.1;133.0;7.59;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1996-09-10;;;77.8;17.6;0.6;0.26;15.8;6.3;235.71239999999997;;570.0;14.2;;13.5;;4.15;8.9;85.6;;51.2;13.5;222.0;7.32;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1996-11-05;;;76.5;16.8;0.5;0.228;15.6;6.4;232.141;;547.0;13.7;;14.4;;4.15;9.7;93.3;;46.6;13.5;246.0;7.36;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1997-02-11;;;77.4;16.4;0.7;0.29;15.2;5.5;221.4268;;547.0;13.0;;12.8;;3.83;9.0;85.7;;44.8;13.1;281.0;7.44;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1997-05-06;;;77.1;15.5;0.2;0.21;14.8;6.5;214.284;;512.0;12.6;;13.2;;3.69;8.7;82.7;;43.8;13.0;189.0;7.5;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1997-09-02;;;76.7;18.5;0.4;0.168;15.1;6.8;224.9982;;582.0;13.6;;14.7;;4.7;8.3;79.0;;51.6;13.3;166.0;7.53;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1997-11-04;;;82.4;21.1;0.4;0.151;16.2;7.0;235.71239999999997;;607.0;15.2;;18.1;;6.3;8.7;82.9;;56.5;13.1;187.0;7.44;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1998-03-25;;;95.2;26.0;0.4;0.1;19.4;6.0;267.855;;670.0;16.7;;16.3;;7.89;9.0;85.0;;65.2;12.7;124.0;7.6;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1998-05-12;;;96.5;27.1;0.6;0.083;19.1;7.6;267.855;;710.0;17.7;;15.4;;8.76;9.4;89.0;;68.3;12.8;108.0;7.46;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1998-07-07;;;104.0;28.2;0.5;0.066;20.5;6.9;283.92629999999997;;719.0;17.9;;16.6;;9.05;8.9;84.2;;70.8;12.8;129.0;7.31;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1998-09-07;;;100.0;27.5;0.6;0.123;20.5;6.5;280.3549;;736.0;18.2;;12.3;;8.07;6.9;67.5;;66.6;14.3;1000.0;7.81;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1998-11-03;;;112.0;27.4;0.4;0.107;20.8;7.1;287.4977;;763.0;18.7;;17.0;;8.2;8.6;83.4;;67.2;13.9;306.0;7.14;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1999-03-23;;;;32.2;0.4;0.112;21.6;;294.6405;;757.0;;;;;8.98;8.6;81.2;;79.9;12.7;205.0;7.15;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1999-05-05;;;;31.1;0.4;0.199;;;;;776.0;;;;;8.48;8.7;84.0;;77.6;13.7;;7.31;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1999-07-07;;;107.0;25.5;0.4;0.157;20.3;7.4;287.4977;;756.0;18.5;;16.6;;7.28;9.2;88.0;;63.5;13.1;144.0;7.29;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1999-09-07;;;88.9;25.1;0.8;0.108;19.9;7.3;285.712;;764.0;18.6;;15.9;;6.25;8.5;82.6;;62.3;14.0;901.0;7.47;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;1999-11-02;;;100.0;25.1;0.8;0.367;21.3;7.7;285.712;;767.0;18.9;;15.7;;6.1;8.0;78.0;;62.0;13.9;961.0;7.42;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;2000-05-09;;;104.0;23.6;0.6;0.068;22.2;6.5;291.0691;;760.0;19.3;;14.0;;7.0;8.3;78.9;;62.9;13.0;192.0;7.31;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;2000-09-18;;;106.0;24.2;0.4;0.079;22.5;7.1;299.9976;;785.0;18.5;;13.8;;9.2;8.6;82.5;;63.3;13.4;604.0;7.32;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
F_1203;2001-04-04;;;109.0;26.5;0.4;0.134;23.0;6.8;303.56899999999996;;779.0;18.6;;12.9;;7.78;8.5;81.0;;67.6;13.0;263.0;7.28;47.57332868744461;7.640299751766509;Bohrungen verrohrt (ø >= 200mm);1962.0;Tertiär;266.34;260.46
